endlat,endlon
13.82651796,100.8658855
13.82652892,100.8658853
13.62794668,100.765666
13.80864653,100.8192025
13.80693151,100.8365923
13.81099588,100.5493475
13.82396708,100.6778653
13.72199163,100.330004
13.78188448,100.4222942
13.71403796,100.5929977
13.75412193,100.5779025
13.7353459,100.5292368
13.60541674,100.6149552
13.60513909,100.6148296
13.60006459,100.6128264
13.57521019,100.6322101
13.58681266,100.6090665
13.76632667,100.648157
13.68607504,100.6478145
13.69535721,100.6475499
13.68609678,100.647497
13.67219009,100.6281
13.65178581,100.5980458
13.71988194,100.5845544
13.76274702,100.6451814
13.78373488,100.613
13.90699817,100.5106545
13.81286155,100.5457252
13.67131922,100.4205053
13.67233501,100.5073527
13.72087592,100.5182351
13.83084204,100.5704752
13.7965029,100.7450542
13.80123197,100.7051604
13.86600505,100.6119211
13.78386498,100.6477553
13.78828117,100.6942428
13.76872199,100.4857198
13.86821831,100.592286
14.09201001,100.6186099
13.98636492,100.6255135
13.89659863,100.6091755
13.75885594,100.5656289
13.8227024,100.6311818
13.85756403,100.6101029
13.8233333,100.5660644
13.82854431,100.5525333
13.75603239,100.5661241
13.79434506,100.6118699
13.82473517,100.6273458
13.9880634,100.6161698
14.04553038,100.6874572
14.06661019,100.68184
14.07804158,100.6180974
13.93195146,100.6606
13.98440246,100.5902936
13.99163921,100.6151952
14.06587181,100.6633305
14.06664843,100.6475222
13.58419519,100.6077192
13.58417883,100.6077131
13.73096848,100.5329889
13.68503225,100.4454998
13.72172881,100.4580944
13.80108946,100.5412306
13.89766142,100.5478735
13.76408163,100.6514212
13.75881643,100.5325938
13.80060948,100.5482457
13.81170838,100.545892
13.81170652,100.5458928
13.81346972,100.549852
13.8128132,100.5458134
13.72175304,100.7766497
13.81267046,100.5457206
13.828067,100.552637
13.7548338,100.4693723
13.58095382,100.6969896
13.56784423,100.6077468
13.63739416,100.5921322
13.61833104,100.6492404
13.76633101,100.6469384
13.76740651,100.6425478
13.79552718,100.592595
13.68223725,100.6459342
13.77524254,100.6288769
13.75770005,100.5424452
13.79859595,100.5744995
13.78933353,100.5619313
13.8071401,100.5715801
13.80332303,100.5633211
13.78605792,100.5637449
13.84977989,100.5630002
13.7519414,100.5085017
13.80292406,100.5537341
13.9732015,100.6184583
13.91718124,100.5999624
13.83550998,100.0485897
13.78826518,100.3387922
13.6634386,100.6145852
13.64334214,100.6296685
13.65099615,100.6807915
13.63132766,100.767721
13.7217645,100.7772985
13.72250498,100.7354801
13.91546902,100.5401457
13.86434578,100.5200232
13.81718048,100.5753646
13.71801558,100.2592612
13.78782479,100.4995292
13.86240315,100.5207471
13.87032812,100.5179371
13.90744122,100.5036368
13.81306133,100.4114123
13.88668079,100.5770298
13.88591117,100.5520737
13.86871234,100.5182698
13.91875566,100.4516346
13.94123376,100.4199003
13.68940816,100.6471084
13.7610264,100.5374128
13.76462703,100.5393932
13.77451711,100.5582543
13.62369459,100.6342376
13.719292,100.5849631
13.68965258,100.6400579
13.69574119,100.5130578
13.68392124,100.5478036
13.8134496,100.7184669
13.81874833,100.6538855
13.81408961,100.7192149
13.84666412,100.7333179
13.81406488,100.7191862
13.81339486,100.7184008
13.85699656,100.8288723
13.82233451,100.7433026
13.65033384,100.5974526
13.65245266,100.641572
13.87016023,100.4673677
13.67159424,100.421038
13.80120904,100.7047892
13.73449985,100.7465483
13.64647214,100.5766617
13.64976381,100.5970665
13.63960794,100.593055
13.54239828,100.6199364
13.53488755,100.6273036
13.53467223,100.6885737
13.69377785,100.7306193
13.59151083,100.7223091
13.63896474,100.5267628
13.67535446,100.4602293
13.64904218,100.5639325
13.63767822,100.6328731
13.65976753,100.5327789
13.674106,100.5588158
13.65336861,100.5211723
13.67434453,100.4262569
13.63878591,100.3717439
13.64672722,100.5238433
13.6124595,100.665545
13.70534409,100.601069
13.70317652,100.5908026
13.73438058,100.5251302
13.82340003,100.5661042
13.72207261,100.7207101
13.64142729,100.635138
14.00278012,100.6637452
14.06531505,100.6126213
14.11043724,100.6187184
13.95790997,100.5507531
13.8093576,100.5678774
13.81756717,100.5497602
13.77795216,100.5614529
13.81198867,100.5458
13.87166514,100.6010791
13.67661288,100.6080595
13.64747241,100.5714202
13.82008971,100.2438817
13.83091914,100.4925105
13.74521011,100.4475765
13.7834822,100.4724759
13.80634986,100.6484203
13.67357238,100.6048305
13.71371888,100.4886273
13.66307326,100.4409165
13.71876301,100.4672883
13.80209115,100.3086308
13.82011224,100.2436168
14.06541903,100.6357795
13.95194734,100.4243545
13.98752275,100.6099196
13.89823953,100.5462293
13.91915502,100.600114
13.85615705,100.5460919
14.06529792,100.629093
13.98860328,100.638952
14.01804051,100.6424938
14.01997817,100.6153434
14.06432287,100.5887948
13.91578955,100.5134466
13.97210683,100.5669159
13.93852014,100.541262
13.91898337,100.5172974
13.89843802,100.507025
13.91918778,100.5170034
13.91918314,100.5170264
13.91967202,100.5145924
13.99393952,100.5513341
13.92807362,100.6055236
13.92519016,100.603835
13.92196176,100.601689
13.92621183,100.5898354
13.98426326,100.5148817
14.00148719,100.555378
14.00413383,100.5445057
13.92319301,100.6027722
13.98047042,100.5506522
14.01476713,100.6154724
14.00508341,100.5569651
13.98306998,100.550764
13.92649451,100.5888838
13.93274199,100.5684606
13.92074834,100.6010004
13.82849119,100.5524592
13.811031,100.5458046
13.81890805,100.6535478
13.83652265,100.6045315
13.81092947,100.5464056
13.75024245,100.5002604
13.7605685,100.5062143
13.74175908,100.5004367
13.77996123,100.4376692
13.78672727,100.4259577
13.78234128,100.4500347
13.8115086,100.545871
13.8367874,100.4132371
13.70772812,100.5371539
13.72611773,100.5277024
13.6990764,100.4952965
13.81185743,100.5496941
13.81172508,100.5496514
13.85355865,100.6351076
13.79221113,100.6085661
13.80546,100.6171118
13.78302722,100.6146952
13.79267138,100.410277
13.78679482,100.4881716
13.74453031,100.5016403
13.95871281,100.5134784
13.83176313,100.6988285
13.6320256,100.6293837
13.73954835,100.6419454
13.81801171,100.6535523
13.83622065,100.6971201
13.79373758,100.6188367
13.79466798,100.6127831
14.06670533,100.69027
13.95410507,100.6217626
13.90788934,100.6261273
13.81171561,100.5591563
13.78076012,100.43162
13.76491272,100.4730667
13.90171133,100.5912168
13.78533364,100.5740368
13.71105149,100.6371397
13.76148746,100.6492558
13.85729737,100.5368286
13.96368881,100.6463303
13.93636189,100.6108265
13.92110615,100.6659502
13.86298556,100.7465367
13.81700903,100.7278116
13.85460815,100.8073569
13.81253719,100.7792106
13.79930911,100.7841123
13.8126455,100.7252464
13.81267126,100.7252391
13.81859447,100.7282079
13.81272017,100.7252253
13.81264191,100.7254192
13.81287808,100.7251768
13.8126455,100.7252464
13.81977607,100.7398022
13.73332323,100.5872801
13.78589117,100.5121762
13.69903171,100.469457
13.71194693,100.4238402
13.72544623,100.4927311
13.70927037,100.3881798
13.58959807,100.3256547
13.72676864,100.4899782
13.71214979,100.3959333
13.70745968,100.3665
13.65888705,100.4329657
13.75053116,100.3530621
13.74751843,100.3639791
13.66328643,100.441272
13.70675033,100.3578367
13.86273668,100.5018756
13.86378489,100.5004657
13.84035345,100.5744896
13.84716063,100.5621294
13.83409683,100.5574293
13.85674323,100.5418667
13.90005689,100.5866376
13.85695951,100.5377546
13.85649176,100.5430994
13.87319139,100.4593961
13.69300503,100.7521337
13.69270093,100.7533526
13.78755431,100.5475332
13.81205751,100.5627409
13.85525157,100.5448433
13.78690591,100.5472996
13.8431765,100.5777089
13.74164656,100.3272782
13.71244144,100.4715865
13.76582074,100.4883498
13.76204356,100.4984556
13.78186511,100.4224805
14.1256782,100.6186626
13.83004639,100.5471711
13.79925944,100.5516534
13.70612206,100.3012793
13.59966629,100.1420729
13.67013662,100.2803478
13.76782931,100.2230915
13.70418106,100.3263124
13.70629212,100.2995523
13.70853113,100.2777291
13.76350225,100.2310394
13.7134905,100.4679978
13.69944166,100.4626005
13.69743966,100.4970701
13.74884023,100.496103
13.79869208,100.5358346
13.68579557,100.6809441
13.71267297,100.6072479
13.72278985,100.5300186
13.73033026,100.5639755
13.71973407,100.5650875
13.7406005,100.5106746
13.78898759,100.527516
13.84434261,100.5991674
13.66828232,100.6349839
13.65358713,100.6746087
13.68852332,100.6094563
13.6844383,100.6206904
13.72753834,100.5448818
13.68020238,100.6097085
13.71954509,100.4419426
13.71496522,100.5948892
13.59453034,100.7225563
13.66822012,100.6341884
13.6363349,100.7106198
13.6784948,100.6208127
13.71639108,100.6430147
13.63918639,100.7013327
13.60647936,100.7731491
13.58705109,100.840098
13.56806,100.8250285
13.58404154,100.8365067
13.78849512,100.4825796
13.85674599,100.5418445
13.83373758,100.5725716
13.80769487,100.570584
13.64949282,100.419062
13.75635989,100.5605905
13.74125403,100.5397925
13.72388927,100.4646253
13.88000538,100.4096435
13.76012952,100.5554432
13.76081312,100.3286312
13.69148182,100.5021997
13.74274531,100.5530815
13.73707529,100.5628196
13.72731294,100.5307925
13.74356995,100.5566409
13.78086864,100.4293082
13.69904051,100.4664879
13.7897953,100.3282479
13.67644489,100.5457324
13.6933967,100.4557974
13.66852568,100.4154067
13.66402252,100.4415132
13.6997138,100.4999508
13.73058971,100.5180288
13.7275996,100.5319688
13.76596739,100.6552721
13.78127801,100.4282469
13.74016411,100.5619371
13.57522554,100.8982912
13.7090998,100.77104
13.71192358,100.7605482
13.74324591,100.5483355
13.71790433,100.8011503
13.82744591,100.557772
13.98906489,100.6156985
13.94068169,100.6240114
13.87897073,100.5910877
13.69099316,100.6080554
13.8833004,100.5808818
13.89372797,100.5591687
13.89554616,100.5612786
13.76415387,100.537708
13.82380198,100.5490749
13.82804103,100.5575708
13.86091695,100.6210409
13.81753915,100.5497652
13.81155865,100.6201708
13.70022992,100.5415799
13.70148046,100.4921425
13.69744331,100.5438736
13.6974344,100.513753
13.7077419,100.5192267
13.67605159,100.3193301
13.72121853,100.4783319
13.8830387,100.450654
13.85120491,100.4489614
13.79625848,100.5910175
13.72091399,100.491488
13.71214035,100.4710019
13.81052104,100.411225
13.88607807,100.6030707
13.84937928,100.6047713
13.88118928,100.6081055
13.85168547,100.6386195
13.89097481,100.6057053
13.85434657,100.5654068
13.81829936,100.5913761
13.74305206,100.5924018
13.77070406,100.6559817
13.80238879,100.5481674
13.78792775,100.4733404
13.76563139,100.4881918
13.78299208,100.4919961
13.8736547,100.4114289
13.7894378,100.4098305
13.75816235,100.4942476
13.69361803,100.2944515
13.71275154,100.4318229
13.7382108,100.4977351
13.96744758,100.6075698
13.93232769,100.6743677
13.94047117,100.6242368
13.83390896,100.5722736
13.78794575,100.4780775
13.86468482,100.5902017
13.70865075,100.4395867
13.78830599,100.4703828
13.79527216,100.5930557
13.77700734,100.6254994
13.84493463,100.5603394
13.76021842,100.6122641
13.77065901,100.6370783
13.82115535,100.6291617
13.7472833,100.5406609
13.80960326,100.5674329
13.8280406,100.5582297
13.7913701,100.6109795
13.78554501,100.6104628
13.89533952,100.6084483
13.89838001,100.61024
13.75288753,100.540927
13.79446731,100.5496995
13.82842814,100.5523646
13.69492232,100.6061531
13.78295931,100.5457563
13.69588881,100.4825398
13.69900528,100.4835723
13.72166897,100.4595013
13.66271615,100.4392612
13.6590307,100.4299048
13.66177068,100.4378866
13.67348978,100.4571241
13.68535916,100.4874859
13.70981686,100.511022
13.70378853,100.5043753
13.76491013,100.5691376
13.80165332,100.57488
13.69839334,100.6044269
13.72891569,100.5642508
13.72609279,100.5650922
13.60629111,100.7722342
13.65161602,100.5979763
13.64562918,100.6352855
13.66957895,100.6235084
13.6767294,100.5134738
13.67366068,100.4258154
13.61030426,100.5500622
13.72068972,100.5267075
13.689465,100.5102272
13.65868324,100.5346171
13.6556756,100.5996439
13.66074595,100.5255866
13.64939539,100.5968839
13.66092723,100.5181731
13.78561204,100.5741514
13.72307566,100.6584046
13.74196647,100.6799994
13.8135577,100.5596771
13.81287857,100.7173973
13.81679076,100.5573206
13.75493434,100.6140526
13.76561888,100.538336
13.87774423,100.4093257
13.95841769,100.4876067
13.68297984,100.4829523
13.64273384,100.4993658
13.65193647,100.422923
13.69184907,100.464313
13.68559419,100.4073333
13.82594645,100.5578183
13.80294144,100.4216518
13.63908555,100.3724869
13.67905607,100.4350509
13.66918368,100.468798
13.71517219,100.4441194
13.65213547,100.4053786
13.71354174,100.4678738
13.71271311,100.4710557
13.71496784,100.4782989
13.68722881,100.3634804
13.74052189,100.4840306
13.70618799,100.5439913
13.70734901,100.5213917
13.80374111,100.5776406
13.67491399,100.678413
13.74784912,100.529665
13.74397181,100.5567049
13.72293413,100.5342364
13.75085408,100.5566912
13.82814016,100.5607806
13.82304868,100.6423785
13.75282833,100.5316215
13.96849752,100.6192959
13.86360077,100.4995244
13.83076293,100.5252919
13.95751656,100.6498282
13.9698927,100.6194282
13.50982231,100.7085473
13.57975417,100.7941571
13.63542823,100.6641791
13.5185216,100.668426
13.58362364,100.7918811
13.74439063,100.556754
13.74512687,100.5573279
13.74464009,100.5401938
13.67688277,100.4638196
13.68286216,100.4825017
13.80491904,100.5480376
13.74538827,100.5626425
13.73304891,100.597295
13.80525253,100.4113224
13.79425305,100.410371
13.70983945,100.6267441
13.65195909,100.4236344
13.64946901,100.4205474
13.65202466,100.4241044
13.66736002,100.4254078
13.71717456,100.4780073
13.71920955,100.5153998
13.77091968,100.4882304
13.7816286,100.4742935
13.78323717,100.6143185
13.7908904,100.6083532
13.73286677,100.5662131
13.72155759,100.7593301
13.64889655,100.4197652
13.6367366,100.4423251
13.66199839,100.4039778
13.81279001,100.5499601
13.72114379,100.4974288
13.73742785,100.517184
13.65703536,100.3952604
13.65401519,100.4730454
13.90927559,100.5539274
13.87337057,100.5167421
13.78066423,100.5847531
13.82221721,100.5573653
13.76646783,100.6035497
13.76958443,100.587048
13.8222188,100.5573007
13.78180979,100.4741229
13.72160994,100.7650732
13.83481181,100.5807001
13.82628631,100.5029881
13.87951203,100.5142156
13.87014957,100.5158582
13.8951438,100.515808
13.89658879,100.5393391
13.9045552,100.5277053
13.89921004,100.5429739
13.89283244,100.5610786
13.76549243,100.5381723
13.6274927,100.6269549
13.59165082,100.6090904
13.59391073,100.6285238
13.64542519,100.7137932
13.88632272,100.5172376
13.57588577,100.6046704
13.70464914,100.5135491
13.92311066,100.6837639
13.77611736,100.6102273
13.74419326,100.5438954
13.69738838,100.6049163
13.7668838,100.5709074
13.82109659,100.6810057
13.76611991,100.7761534
13.77539157,100.6286064
13.8447214,100.6720725
13.72082229,100.4949705
13.70838041,100.3848714
13.73057015,100.363804
13.70495561,100.3154722
13.75726863,100.4985036
13.78512831,100.5670788
13.83138937,100.5704491
13.59707909,100.6038251
13.58767109,100.8372422
13.72236992,100.7366201
13.9297486,100.6070991
13.71174889,100.4079564
13.70775644,100.3700778
13.75441563,100.3512124
13.78211201,100.4201012
13.7818168,100.4223065
13.76042554,100.5547929
13.75693144,100.5001446
13.75465993,100.49734
13.84217119,100.7077735
13.87986398,100.6507959
13.76425995,100.65163
13.7527966,100.7761096
13.84108586,100.7001622
13.84538709,100.6492721
13.79358698,100.6278534
13.85921895,100.6931944
13.82084622,100.7088343
13.84162254,100.7164312
13.80713977,100.7273017
13.80689634,100.7270884
13.80108011,100.7183097
13.80389702,100.7312261
13.80679585,100.7270004
13.61066039,100.6907855
13.63426086,100.7108583
13.59686815,100.7385517
13.7413219,100.6188519
13.73203986,100.6499546
13.66182523,100.6447188
13.68608933,100.6476058
13.70090933,100.6739525
13.62005658,100.7401385
13.71363016,100.5943202
13.69030831,100.6113798
13.64468148,100.7135818
13.63315424,100.7116796
13.7858744,100.4620387
13.76439087,100.548669
13.85872122,100.5248102
13.75000066,100.5539617
13.78286249,100.6727754
13.75600685,100.5240017
13.74715677,100.5538975
13.83237323,100.5006238
13.80521933,100.5754475
13.77881206,100.5737606
13.85924121,100.5212902
13.81850264,100.5796005
13.7537029,100.6311165
13.83020814,100.5616344
13.76712285,100.5335268
13.78406765,100.6127969
13.83149004,100.5392398
14.01216626,100.5232112
13.71324672,100.5941377
13.78536585,100.6086895
13.77197516,100.5601887
13.72504312,100.4860968
13.79676137,100.6272896
13.75957191,100.6182134
13.79842618,100.6985988
13.83587996,100.6316201
13.84794815,100.623098
13.78564878,100.6102738
13.80222634,100.6481843
13.82418718,100.6100803
13.53105323,100.6643809
13.57932942,100.5925637
13.71804243,100.5667342
13.76752876,100.6493807
13.59953558,100.6993901
13.76992394,100.6615769
13.7615549,100.6453833
13.70754766,100.7365843
13.77938005,100.6208503
13.72378,100.4061429
13.71104298,100.4790685
13.72018944,100.4571269
13.78205011,100.4207011
13.6591922,100.4715332
13.66781744,100.4487792
13.66862266,100.4056427
13.78762314,100.331087
13.72574125,100.7008153
13.75837012,100.328864
13.68462809,100.3057179
13.68078857,100.3019108
13.72951325,100.2494324
13.74914144,100.3002673
13.94518403,100.592962
13.66988393,100.2803748
13.68458974,100.3057163
13.73657955,100.5608997
13.78983168,100.5478285
13.79438204,100.3551523
13.70677552,100.2974988
13.79897219,100.3273345
13.78593449,100.4616374
13.72865586,100.5347901
13.81331799,100.5500376
13.91919786,100.6004387
13.72953196,100.4742999
13.6877678,100.4842393
13.6976259,100.5319193
13.68753855,100.4842696
13.5946894,100.3627487
13.71822263,100.4834683
13.9482589,100.3766704
13.79810754,100.6320236
13.76929361,100.6392005
13.78207581,100.6164177
13.67906445,100.5472135
13.73276925,100.5651308
13.7696763,100.586842
13.77862198,100.5239411
13.78599661,100.4967704
13.68631458,100.5197066
13.71201123,100.5262867
13.75508627,100.5265886
13.75628593,100.5232854
13.86455873,100.6145805
13.8268715,100.5685208
13.73617182,100.5882052
13.8707483,100.4830571
13.92219327,100.6028462
13.92951822,100.5312694
13.8317754,100.6035621
14.00545464,100.5591773
13.91981427,100.5398203
13.86441842,100.496963
13.78379614,100.4722559
13.83026328,100.556288
13.82779182,100.5685713
13.72258245,100.5089169
13.71123835,100.4130725
13.70872612,100.5994319
13.77750403,100.6245839
13.76091652,100.6311118
13.63009952,100.4342274
13.71499471,100.4944109
13.67558517,100.3458556
13.57052316,100.4206514
13.6962486,100.4959997
13.72881872,100.4744283
13.67328883,100.4260191
13.62747853,100.4162585
13.67396959,100.4255618
13.66357967,100.4417243
13.56422435,100.4244929
13.78096166,100.4748404
13.80873336,100.5687554
13.77685799,100.5271265
13.78752163,100.4681475
13.71140754,100.4790543
13.81341941,100.3927489
13.81147202,100.3423822
13.80108862,100.3253106
13.71291903,100.4361022
13.92128801,100.4838034
13.78148831,100.6079102
13.86078004,100.6469216
13.7239199,100.5794485
13.78142355,100.4239767
13.75585361,100.5692503
13.86613796,100.5194899
13.65041498,100.6219722
13.70297929,100.646127
13.63419875,100.7109783
13.7258373,100.543245
13.85925123,100.5217815
13.69604398,100.4982823
13.67087077,100.5100377
13.72146008,100.53026
13.74505926,100.5369313
13.80678241,100.5597678
13.72446255,100.5227021
14.03625552,100.616393
13.87465451,100.6879285
13.82456875,100.6416079
13.83897139,100.6619555
13.75664907,100.6458204
13.79997076,100.7284194
13.85100835,100.7321013
13.8193353,100.6824882
13.85484081,100.6931474
13.8588109,100.6931286
13.85479897,100.6481339
13.84309788,100.6630069
13.83113774,100.5251333
13.75574919,100.4801434
13.7841316,100.3279776
13.71083006,100.4079207
13.76006879,100.5644968
13.84976282,100.5630949
13.70530478,100.6010881
13.77062966,100.5848798
13.76492212,100.5691474
13.93646207,100.6249407
13.93768399,100.6247079
13.88298662,100.6005977
13.85750991,100.7071492
13.81349497,100.7390918
13.76506014,100.7463488
13.69753001,100.7869125
13.66164302,100.6053079
13.65601258,100.6079112
13.67581149,100.4063037
13.65970538,100.6430476
13.9923956,100.651758
13.83067451,100.6589831
13.92122731,100.4841295
13.82772595,100.5984576
13.8255018,100.7542869
13.76218153,100.551321
13.78529032,100.6888088
13.80091628,100.6150369
13.82062884,100.6091332
14.00096855,100.6151986
13.81512685,100.5912267
13.75239632,100.5712688
13.79778304,100.5483282
13.84155032,100.5767621
13.81403955,100.6231784
13.76097418,100.5000593
13.74109322,100.6007962
13.78088603,100.7054811
13.73409583,100.5440372
13.73838988,100.49723
13.69615906,100.4826356
13.71223042,100.4709154
13.71697815,100.5324225
13.75665762,100.4270203
13.75704683,100.4691745
13.78556685,100.4620168
13.78614,100.4564148
13.91935705,100.5179196
13.80135896,100.5483504
13.70519054,100.3414615
13.52449228,100.6426537
13.71272742,100.7389554
13.75335732,100.5658371
13.72225071,100.72616
13.64658193,100.7139061
13.74402855,100.5881989
13.88605114,100.711451
13.81258753,100.7279988
13.79250267,100.7021886
13.8862597,100.5839933
13.87489855,100.6121548
13.80677287,100.5660013
13.85518998,100.56586
13.83868229,100.6010545
13.83565832,100.6271807
13.83478885,100.6607603
13.82837262,100.6747368
13.84177513,100.6567874
13.73000844,100.5702547
13.74403318,100.5402065
13.73297053,100.5285477
13.74061862,100.5533625
13.70353578,100.5040889
13.65266424,100.4113388
13.66709586,100.4128723
13.76078941,100.4533488
13.73708991,100.4359
13.73191049,100.5254514
13.93229983,100.6085325
13.8803943,100.5446943
13.79215849,100.4885143
13.72125304,100.4587133
13.69842505,100.5142911
13.72988217,100.5138893
13.74543088,100.535199
13.74550987,100.5347663
13.74505914,100.5357234
13.7541507,100.5847209
13.75229662,100.5344524
13.67609203,100.5014352
13.73192639,100.5306668
13.7437725,100.5445019
13.78472491,100.4939985
13.77423403,100.480976
13.78298222,100.4127014
13.78086244,100.4281382
13.78148032,100.4234204
13.76274699,100.542433
13.76654914,100.18387
13.74222782,100.2576376
13.82157929,100.4126908
13.67291882,100.4262165
13.66077969,100.4422755
13.59705989,100.3652823
13.56436806,100.2967001
13.54849406,100.2741576
13.69182075,100.299782
13.72162176,100.2559916
13.87413431,100.4144305
13.84005325,100.4134628
13.71102975,100.4104692
13.68220181,100.2880368
13.68751863,100.2908954
13.70048057,100.298679
13.7571155,100.6986721
13.99522358,100.6650305
13.98749938,100.6503585
14.0089021,100.7101081
13.87434995,100.4156394
14.01921301,100.7756456
13.90435715,100.5288168
13.89656284,100.5545965
13.65125582,100.4750095
13.88781287,100.5749885
13.78907701,100.5883339
13.73455133,100.5976071
13.75075886,100.5457339
13.74242838,100.633715
13.97778901,100.6176734
13.90794679,100.6563697
13.82173004,100.6794334
13.76811268,100.6416773
13.74716571,100.5737465
13.70128525,100.4914112
13.82150838,100.5753406
13.79556794,100.5922288
13.70929759,100.5104514
13.76019789,100.6123015
13.79193035,100.6681007
13.75523689,100.6137073
13.87153321,100.6440194
13.85136229,100.6280477
13.76468062,100.6482122
13.82424816,100.6295584
13.84145387,100.4959949
13.87211613,100.495787
13.90466669,100.5048899
13.67267352,100.6064381
13.71655003,100.5273379
13.60553493,100.6936839
13.698913,100.4835401
13.91267035,100.4931136
13.78506116,100.6110466
13.82266682,100.4293909
13.72541689,100.4664309
13.83696427,100.5062945
13.73213244,100.5028503
13.74201341,100.4972249
13.71152148,100.4164381
13.7644393,100.503267
13.7430274,100.5161047
13.8245637,100.4491163
13.78348613,100.4537133
13.77310991,100.4436293
13.79513776,100.5070535
13.75760045,100.5344376
13.58029874,100.6064769
13.60515553,100.6144999
13.62069262,100.6234554
13.65517571,100.5994377
13.65046361,100.5975056
13.5950382,100.5977907
13.73899164,100.6523442
13.70148265,100.6464717
13.60332374,100.6140273
13.81074306,100.6487263
13.8250969,100.6286662
13.75227517,100.5054831
13.88219868,100.5853778
13.79205159,100.4264515
13.80335117,100.5330944
13.8862597,100.5839933
13.89740212,100.5428882
13.80854393,100.4683571
13.85208227,100.4789851
13.78839998,100.4828849
13.79108423,100.6083838
13.77403801,100.6063888
13.82686467,100.6745942
13.83481128,100.7666942
13.85542563,100.8628193
13.8167732,100.7219561
13.84089019,100.6987914
13.89815219,100.6743482
13.85106919,100.7991709
13.90510877,100.5166989
13.99066621,100.6449908
13.95893977,100.6205982
13.96241513,100.5844537
13.97728342,100.6387103
13.95037606,100.6400099
13.84094158,100.549003
13.72580055,100.5161743
13.75355615,100.469488
13.85665848,100.541715
13.84976493,100.6672673
13.87123715,100.5940575
13.85972098,100.5177735
13.87591992,100.5285701
13.85345013,100.5518496
14.05653386,100.3325822
13.85130615,100.5823337
13.8556528,100.5466514
13.75025683,100.54108
13.8115648,100.5636159
13.86148386,100.5574809
13.84015855,100.5460602
13.8613538,100.5196203
13.86470908,100.49348
14.06737457,100.6176432
14.02983816,100.5264006
14.04029755,100.4778787
13.86662204,100.4933311
13.84787187,100.5141664
13.89510119,100.6081539
13.72124739,100.6972806
13.71660431,100.662007
13.94473801,100.6426047
13.70672513,100.4855099
13.67038091,100.6049256
13.81986154,100.7165774
13.81477916,100.5500922
13.83116367,100.5255337
13.81282532,100.5499689
13.7517673,100.5043997
13.78427616,100.6124327
13.8556125,100.56505
13.85293489,100.5830746
13.83838887,100.5747752
13.90592444,100.5223576
13.86485613,100.5710587
13.81712544,100.5496318
13.84707991,100.5605118
13.83890065,100.5559197
13.85011852,100.5816384
13.85438029,100.5634821
13.74252221,100.3485714
13.87089179,100.4840001
13.79054439,100.4125912
13.7590405,100.4268705
13.78817565,100.3471783
13.74127275,100.3325182
13.84322306,100.297038
13.7935085,100.3146092
13.80243615,100.3041766
13.78621048,100.2933574
13.80078562,100.2465659
13.82783138,100.2958397
13.75481607,100.4700566
13.7958329,100.2902526
13.6947005,100.3414085
13.80376261,100.2868215
13.80333624,100.2927514
13.7984468,100.2953299
13.8754939,100.291727
13.81996183,100.245353
13.80086893,100.4433164
13.80236183,100.4495296
13.87512023,100.4954629
13.85270111,100.4898124
13.86535127,100.4957407
13.87090038,100.4839234
13.87465922,100.4567441
13.61174702,100.6212812
13.85420222,100.7216955
13.80408709,100.6169148
13.73799233,100.5839815
13.71658844,100.5894143
13.64328602,100.6362675
13.61820027,100.6496271
13.64386245,100.5998683
13.61031882,100.6922297
13.76329474,100.5494527
13.7125806,100.5950588
13.69068167,100.6703098
13.64974455,100.5970589
13.72203353,100.7118097
13.69988867,100.6840666
13.82832809,100.5522197
13.77856542,100.4509936
13.7548956,100.44054
13.72954777,100.4437476
13.74978904,100.5498904
13.74884544,100.6016984
13.5569128,100.6129436
13.57744384,100.6052165
13.5933216,100.597463
13.59523174,100.5975749
13.57219782,100.6414429
13.60586437,100.6151609
13.59677865,100.6251342
13.64586578,100.5796951
13.57203126,100.6429502
13.56059995,100.6710845
13.59161301,100.7739387
13.57992633,100.7889661
13.59421116,100.8055839
13.54330332,100.6896814
13.57247572,100.6543081
13.57832526,100.6057297
13.56779141,100.6077719
13.60247334,100.7069382
13.59307928,100.7667218
13.5767792,100.8079268
13.84089673,100.7771659
13.77771993,100.6644451
13.748584,100.5239899
13.69287822,100.752642
13.72907304,100.5140018
13.70870992,100.3781089
13.73930239,100.5583221
13.72124809,100.6958012
13.74315089,100.5480219
13.7449437,100.5534881
13.74754957,100.5238024
13.74183909,100.5536739
13.74535485,100.5356083
13.8870298,100.552326
13.86306575,100.5206455
13.87046094,100.4843862
13.87631017,100.4150969
13.79139273,100.4101661
13.69307742,100.598431
13.72213975,100.7881285
13.75336843,100.5756936
13.87653874,100.415243
13.87917602,100.4097227
13.74680068,100.5106653
13.68446265,100.4862025
13.78409418,100.396664
13.78184936,100.422631
13.74691288,100.4997033
13.74165182,100.4980024
13.78451481,100.4570751
13.74955963,100.4991505
13.82817513,100.5689312
13.86057082,100.5115261
13.85830732,100.5286656
13.85962841,100.5548494
13.8757444,100.4359597
13.93292171,100.5674469
13.88780493,100.5110835
13.91326181,100.49643
13.77989641,100.4261843
13.64513478,100.4137665
13.69321767,100.7516893
13.76427261,100.5396612
13.78047233,100.5094125
13.76053563,100.4978775
13.98365005,100.6162203
13.98839733,100.6153193
14.01628019,100.6156733
13.98725944,100.6155462
13.99221289,100.6151695
13.9875495,100.6158509
